  9276.901367  1.02958  1.00040  1.02474
  9276.909180  1.02941  1.00044  1.02451
  9276.916016  1.02927  1.00047  1.02411
  9276.923828  1.02935  1.00045  1.02382
  9276.930664  1.02958  1.00038  1.02378
  9276.938477  1.02974  1.00030  1.02393
  9276.945312  1.02975  1.00027  1.02418
  9276.953125  1.02979  1.00029  1.02448
  9276.959961  1.03002  1.00027  1.02473
  9276.967773  1.03040  1.00017  1.02481
  9276.974609  1.03069  1.00004  1.02463
  9276.982422  1.03072  0.99998  1.02430
  9276.989258  1.03054  1.00005  1.02404
  9276.997070  1.03033  1.00018  1.02396
  9277.003906  1.03010  1.00031  1.02396
  9277.011719  1.02972  1.00043  1.02387
  9277.018555  1.02920  1.00056  1.02366
  9277.026367  1.02874  1.00067  1.02347
  9277.033203  1.02863  1.00071  1.02350
  9277.041016  1.02891  1.00065  1.02376
  9277.047852  1.02936  1.00053  1.02408
  9277.055664  1.02975  1.00041  1.02429
  9277.062500  1.03004  1.00032  1.02435
  9277.070312  1.03026  1.00023  1.02435
  9277.077148  1.03040  1.00015  1.02436
  9277.084961  1.03045  1.00007  1.02437
  9277.091797  1.03047  1.00002  1.02436
  9277.099609  1.03056  0.99997  1.02435
  9277.106445  1.03068  0.99996  1.02431
  9277.114258  1.03065  1.00001  1.02420
  9277.121094  1.03038  1.00012  1.02403
  9277.128906  1.03000  1.00022  1.02391
  9277.135742  1.02978  1.00025  1.02401
  9277.143555  1.02984  1.00020  1.02435
  9277.150391  1.03014  1.00011  1.02474
